342,"['Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
343,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
344,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
345,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
346,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
347,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
348,"['Other Travel/ No recorded activity', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
350,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
351,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
352,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
353,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
355,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
356,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
357,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity']"
359,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
360,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
361,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
363,"['Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel']"
365,"['Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
367,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
368,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
371,"['Child/adult care travel', 'Child/adult care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Child/adult care travel', 'Child/adult care travel', 'Child/adult care travel']"
372,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
373,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
374,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
375,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
376,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
378,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
381,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
382,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
383,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Shop, person/hhld care travel']"
384,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
385,"['Shop, person/hhld care travel', 'Shop, person/hhld care travel', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
386,"['Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
387,"['Travel to/from work', 'Travel to/from work', 'Other Travel/ No recorded activity', 'Other Travel/ No recorded activity']"
